LID,t50_fid,LCDB_UID,Name,Geomorphic,ArtInfo,Wetland,Ephemeral,Depth_Meas,NewAreaHa,CentroidX,CentroidY,Region,Primary,Natural2,Natural3,Natural4,Natural5,Current2,Current3,Current4,Current5,MaxDepth,DecTemp,DecSolrad,Fetch,SumWind,Urban,Pasture,WoniUnit,WoniProvin,LakeAreaHa,LakePerim,LakeVolume,LakeElevat,MeanWind,RegionalRa,RegionalCu,NationalRa,NationalCu,NationalPr,National_1,NaturalCov,LandusePre,Impervious,InvasivePl,InvasiveFi,DamEffectU,DamEffectD,SumPressur,SumPress_1,SumPress_2,SumPress_3,catAreaHa,Residence,NitrogenLo,PredMacrop,ActualMacr,ClarityPro,LakeElev,catArea,catPerim,catSlope,catFlow,catElev,catAnnTemp,catDecSolR,catJuneSol,catPhos,catCalc,catHard,catPsize,catAlluv,catBeech_1,catGlacial,catPeat,catImpervi,catNatural,catPasture,SBTI,SBTI_Troph,MfE_TN_Med,MfE_NH4N_M,MfE_TP_Med,MfE_CHLA_M,MfE_CHLA_A,MfE_CLAR_M,MfE_TLI3_M,MfE_TLI4_M,MfE_ECOLI_,MfE_ECOLI1,MfE_ECOL_1,MfE_ECOL_2,Abell_TLI,Ab_TLI_Low,Ab_TLI_Upp,Abell_TN,Ab_TN_Lowe,Ab_TN_Uppe,Abell_TP,Ab_TP_Lowe,Ab_TP_Uppe,Abell_Chla,Ab_Chl_Low,Ab_Chl_Upp,Abell_Secc,Ab_Sec_Low,Ab_Sec_Upp,Lat,Long,Alpine_Gra,Indi_Hard,Built_up,Decid_Hard,Dep_Grass,Dune_Shrub,Estu_Wat,Exot_For,Fernland,Flaxland,For_Harv,Gorse,Gravel,Herb_FW_Ve,Herb_Sal_V,High_Prod_,Indi_For,Landslide,Low_Prod_G,Manuka,Matagouri,Mixed_Exo_,Orchard,Peat_Shrub,Per_Snow,River,Sand,Short_rot_,Sub_Alp_Sh,Mine,Tussock,Trans_Infr,Parkland
54003,5006451,lcdb2000046883,Lake Mariana,G,0,0,0,0,3.533642239,168.0505764,-44.75370899,Southland,G,G.3,G.3.1,G.3.1.1,G.3.1.1.1,G.1,G.1.1,G.1.1.1,G.1.1.1.4,27.6422005,8.4799995,1977.51001,290,4.8600001,0,0,Westland,Westland South Island Province,3.5022299,773.7999878,322698,1234.849976,5.86027,88,22.1616383,228,3.0006886,123,0.9607077,0.995315,0.915953,181.5886383,0,0,0,0,0.915953,0.915953,0.9181087,0.9181087,239.7599945,6.1275578,0.1984,4.54,0,4.54,1234.849976,2397600,8340,36.8484535,19222110,1665.574219,2.7004201,2117.60083,438.8739624,0.7923729,0.7923729,3.9618645,3.9618645,0,0,20.1576576,0,0,100,0,2.677508831,Oligotrophic,0.2017914,0.004340793,0.007915498,1.85656,10.12797,3.550152,2.971382,2.781338,1.316169,13.53584,4.453005,0.5057331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.75370595,168.0505688,12.27978637,0,0,0,0,0,0,0,0,0,0,0,58.89945446,0,0,0,0,0,0,0,0,0,0,0,28.82075917,0,0,0,0,0,0,0,0
54005,5004264,lcdb2000046872,0,G,0,0,0,0,10.74440155,168.0974221,-44.77173502,Southland,G,G.1,G.1.1,G.1.1.1,G.1.1.1.2,G.1,G.1.1,G.1.1.1,G.1.1.1.1,27.4127998,7.0700002,2095.429932,410,4.7600002,0,0,Westland,Westland South Island Province,8.1901598,1109.900024,748383,1526.900024,5.6472802,77,21.2243023,474,8.7831678,427,7.0122719,0.995315,0.9768423,4.2918763,0,0,0,0,0.9768423,0.9768423,0.9791414,0.9791414,69.4800034,59.604332,0.0382,5.4499998,0,5.4499998,1526.900024,694800,4020,28.8732071,4582887,1677.747192,2.6542857,2140.914307,441.657135,1,1,5,5,0,0,0,0,0,100,0,2.561412573,Oligotrophic,0.3039397,0.004452444,0.01180588,3.839265,20.55257,3.472056,3.570592,3.593658,1.404859,14.37018,2.284636,0.5057331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.77172991,168.0974142,0,0,0,0,0,0,0,0,0,0,0,0,84.95076903,0,0,0,0,0,0,0,0,0,0,0,4.2678693,0,0,0,0,0,10.78136167,0,0
54008,5003445,lcdb2000046881,0,G,0,0,0,0,25.07587376,168.0966754,-44.75714066,Southland,G,G.3,G.3.1,G.3.1.1,G.3.1.1.2,G.1,G.1.1,G.1.1.1,G.1.1.1.4,17.1674995,7.4499998,2171.26001,330,4.71,0,0,Westland,Westland South Island Province,1.38358,466,79175.20313,1470.27002,5.5648799,46,6.4562378,131,1.2094021,115,0.9223402,0.995315,0.9547628,0,0,0,0,0,0.9547628,0.9547628,0.9570099,0.9570099,21.6900005,17.8983231,0.0935,3.78,0,3.78,1470.27002,216900,1980,23.8773346,1614617.625,1567.400513,3.2,2138.541748,441.9166565,0.3636364,0.3636364,1.8181819,1.8181819,0,0,58.9211655,0,0,100,0,2.217143297,Oligotrophic,0.2085268,0.004395532,0.00806212,1.968119,9.89978,3.115758,3.0109,2.78167,3.215965,53.21393,12.8767,0.5057331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.75712938,168.0966646,0,0,0,0,0,0,0,0,0,0,0,0,67.45348811,0,0,0,0,0,0,0,0,0,0,0,32.54651189,0,0,0,0,0,0,0,0
54016,5006426,lcdb2000046809,0,G,0,0,0,0,1.761440321,168.1596184,-44.84366656,Otago,F,F.1,F.1.1,F.1.1.1,F.1.1.1.3,F.1,F.1.1,F.1.3.1.1,F.1.1.1.1,12.5896997,10.5,2178.350098,320,3.98,0,0,Clutha,Southern South Island Province,1.4050699,489,58964.80078,978.3099976,4.4159198,14,0.1171291,471,8.7812901,256,3.4511328,0.995315,0.9522266,45.1998253,0,0,0,0,0.9522266,0.9522266,0.9544677,0.9544677,35.8199997,17.2509441,0.106,4,0,4,978.3099976,358200,2940,22.6554813,1247593.375,1078.898193,5.6882353,2176.911865,443.6176453,3,1,4,4,0,0,0,0,0,100,0,2.764885664,Oligotrophic,0.221241,0.003730214,0.01224001,3.677128,17.54191,3.665143,3.34954,3.542931,1.316169,29.96104,11.30828,0.5466414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.84365676,168.1596102,12.26800752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.55959681,0,0,0,0,0,0,0,0,0,0,0,0,0,45.17239567,0,0
54019,5006429,lcdb2000046803,0,G,0,0,0,0,2.278134253,168.2952497,-44.85657395,Otago,G,G.1,G.1.1,G.1.1.1,G.1.1.1.1,G.1,G.1.1,G.1.1.1,G.1.1.1.1,26.0473003,7.5,2076.419922,320,5.3699999,0,0,Clutha,Southern South Island Province,1.93086,572.9000244,167645,1597.609985,6.2665,29,0.3786325,343,6.3794017,898,11.5595818,0.995315,0.9861318,12.1527243,0,0,0,0,0.9861318,0.9861318,0.9884527,0.9884527,58.2299995,186.3884125,0.0173,4.7800002,0,4.7800002,1597.609985,582300,3480,25.793129,328295.875,1792.21875,2.0833333,2164.25,449.8500061,3,1.9152542,4,4,0,0,0,0,0,100,0,2.921874285,Oligotrophic,0.2920586,0.004857583,0.01280996,3.645888,18.5606,3.419872,3.682679,3.553004,1.316169,13.53584,11.3049,0.5057331,2.59670685,2.233759186,2.99301859,162.9055561,107.5526182,245.3425092,8.38610569,5.122001314,14.04534916,1.531458398,0.97568297,2.390958581,10.60957162,8.503326523,13.14438365,-44.85656698,168.295237,18.91791769,0,0,0,0,0,0,0,0,0,0,0,76.96647924,0,0,0,0,0,0,0,0,0,0,0,4.115603066,0,0,0,0,0,0,0,0
54021,100001498,lcdb2000046813,0,G,0,0,0,0,5.313024717,168.2923058,-44.84690956,Otago,G,G.1,G.1.1,G.1.1.1,G.1.1.1.1,G.1,G.1.1,G.1.1.1,G.1.1.1.1,25.4678993,6.8499999,2068.370117,500,5.5900002,0,0,Clutha,Southern South Island Province,5.3121901,1105.199951,450968,1694.77002,6.6036501,50,1.0609925,543,11.4281292,383,6.7952275,0.995315,0.9850534,0,0,0,0,0,0.9850534,0.9850534,0.9873717,0.9873717,59.9399986,468.1369934,0.0597,5.9099998,0,5.9099998,1694.77002,599400,2640,24.5410538,351613.9063,1818.855469,1.9564517,2161.77417,449.8225708,3,1.6896552,4,4,0,0,0,0,0,100,0,2.553455114,Oligotrophic,0.2937763,0.004937705,0.01220893,3.980407,19.71099,3.467451,3.593587,3.593658,1.316169,13.53584,2.217328,0.5057331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.84690149,168.2923028,8.130557745,0,0,0,0,0,0,0,0,0,0,0,63.9378738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.93156845,0,0
54022,5004277,lcdb2000046849,Lake Roberts,G,0,0,0,0,3.827147089,168.1658088,-44.80432365,Southland,G,G.1,G.1.1,G.1.1.1,G.1.1.1.1,G.1,G.1.1,G.1.1.1,G.1.1.1.1,27.6422005,8.8000002,2088.790039,420,4.8499999,0,0,Westland,Westland South Island Province,3.8266599,954,352591,1277.160034,5.67555,125,32.2716408,843,14.441431,548,9.8487673,0.995315,0.9680514,444.7968445,0,0,0,0,0.9680514,0.9680514,0.9703298,0.9703298,47.7000008,69.870697,0.1267,4.9400001,0,4.9400001,1277.160034,477000,4800,30.9124832,1841915,1483.812988,3.6545455,2160.20459,444.4545593,3,1,4,4,0,0,0,0,0,100,0,2.528545856,Oligotrophic,0.2972453,0.004905892,0.01213469,4.001968,20.03856,3.58451,3.522181,3.585114,1.316169,13.53584,4.619339,0.5057331,2.99861377,2.597036187,3.417585669,164.7324798,108.213257,241.494245,17.40666435,10.00293514,31.75537418,2.313458049,1.477221757,3.686148095,8.903998241,7.00291534,11.23548698,-44.80431453,168.1658069,34.43992732,0,0,0,0,0,0,0,0,0,0,0,4.2925446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.26752808,0,0
54024,5006466,lcdb2000046853,0,GL,0,0,0,0,1.636505995,168.2181219,-44.8022545,Otago,G,G.1,G.1.2,G.1.2.2,G.1.2.2.1,G.1,G.1.1,G.1.1.1,G.1.1.1.2,27.4127998,10,1894.619995,260,4.27,0,0,Clutha,Southern South Island Province,1.63629,516.4000244,149517,1093.839966,4.7722802,42,1.0051489,657,13.432169,434,7.0543823,0.995315,0.9782235,0,0,0,0,0,0.9782235,0.9782235,0.9805258,0.9805258,25.1100006,108.1037216,0.0562,4.8400002,0,4.8400002,1093.839966,251100,2940,26.2391987,504828.5313,1244.081299,4.9166665,2174.833252,448,3,1,4,4,0,5.527916,0,0,0,100,0,2.71766448,Oligotrophic,0.2783985,0.00482653,0.01197619,3.776963,18.99225,3.510876,3.471648,3.558679,1.316169,13.53584,11.3049,0.5057331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.80224993,168.2181193,0.131242372,0,0,0,0,0,0,0,0,0,0,0,45.02574691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.44746125,0,32.39554946,0,0
54025,5003456,lcdb2000046880,Lake Mackenzie,G,0,0,0,14,21.57647041,168.1754269,-44.76326523,Southland,G,G.1,G.1.2,G.1.2.2,G.1.2.2.1,G.1,G.1.1,G.1.1.1,G.1.1.1.2,28.4545994,10.5900002,1983.77002,1100,4.4499998,0,0,Westland,Westland South Island Province,22.7043991,2924.899902,2153480,887.8099976,5.10637,37,4.600668,244,3.082788,176,2.5285184,0.9950525,0.9098287,0,0,0,0,0,0.9098287,0.9098287,0.9120907,0.9120907,557.7299805,35.109211,1.3881,6.8000002,0,6.8000002,887.8099976,5577300,11940,30.9902763,22387868,1257.717896,4.8312387,2164.716309,447.3500977,3.0919325,1,4,4.0919323,0,32.4181747,0,0,0,99.4509201,0.5366398,2.905458689,Oligotrophic,0.2165445,0.003649894,0.008787497,3.196533,14.32382,4.348466,3.259244,3.4695,1.316169,13.53584,2.023372,0.5057331,3.012677545,2.581078105,3.427602752,155.3725793,103.7164384,225.3863176,19.00265617,10.17611147,35.74585133,2.33114476,1.441397643,3.73398878,8.873913888,6.923980243,11.04846065,-44.76325853,168.1754263,9.346415036,0,0,0,0,0,0,0,0,0,0,0,14.4370868,0,0,0,15.88582691,0,0.551537122,0,0,0,0,0,0,0,0,0,14.40949333,0,45.3696408,0,0
54035,5003437,lcdb2000046694,Lake Rere,(LG),0,0,0,0,7.224554808,168.3220078,-44.95062452,Otago,F,F.1,F.1.1,F.1.1.1,F.1.1.1.3,F.1,F.1.1,F.1.3.1.1,F.1.1.1.1,28.5209999,13.9399996,2055.350098,580,3.46,0,0,Clutha,Southern South Island Province,7.2246399,1276.699951,686847,454.6300049,3.4698999,6,0.0299573,316,6.0639024,1454,33.7827034,0.9951926,0.9807054,0,0,0,0,0,0.9807054,0.9807054,0.9830741,0.9830741,72.6299973,703.9124756,0.2338,9.1000004,0,9.1000004,454.6300049,726300,4980,30.2499218,356150.9063,666.7348633,7.8861113,2245.819336,457.319458,3,1,4,4,0,0,0,0,0,99.7404861,0.2593973,3.705988169,Mesotrophic,0.259763,0.004123708,0.01464227,3.7965,23.46882,4.682581,3.395519,3.216185,1.288156,27.89434,2.3025,0.3653258,2.59877493,2.234565942,2.946551499,165.6449868,112.5531497,244.005539,8.148909282,5.251982472,13.32468076,1.525020761,1.019838919,2.272840234,10.62775839,8.688000608,13.26822743,-44.95061412,168.3219985,0,4.199368544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.35046125,0,0.292426538,31.17220605,0,0,0,0,0,0,0,0,0,0,21.98553762,0,0
54037,5004252,lcdb2000046782,0,G,0,0,0,0,6.186410989,168.4126899,-44.88432016,Otago,F,F.1,F.1.1,F.1.1.1,F.1.1.1.1,F.1,F.1.1,F.1.3.1.1,F.1.1.1.1,19.1452007,14.2700005,2248.379883,460,3.3800001,0,0,Clutha,Southern South Island Province,5.5542598,1160.400024,354457,449.0499878,3.2384501,163,5.5405674,2358,86.6169357,2407,86.906395,0.3437441,0.3227389,5825.918457,0,0,0,0,0.3227389,0.3227389,0.6308159,0.6308159,276.3900146,74.5395355,1.1608,2.8499999,0,2.8499999,449.0499878,2763900,10800,13.8820763,1735681.25,611.4349976,8.2557554,2252.323731,463.8201294,3,2,3.5955882,3.3933823,0,0,0,0,0,22.9180698,61.493557,3.797219038,Mesotrophic,0.3939778,0.005719015,0.01699322,3.32491,20.94098,3.8133,3.771045,3.438025,1.303284,50.43421,1.675626,1.257665,3.471193198,3.049350669,3.864455153,177.3150744,113.0445981,255.8329118,31.34364531,16.72703904,56.69999502,3.374609672,1.97818029,5.342549382,5.148108197,4.349654181,6.171875897,-44.88431175,168.4126875,0,0,0,0,0,0,0,0,15.78244657,0,0,0,0,0,0,0,0,1.314370256,54.27806164,12.02069062,0,0,0,0,0,0,0,0,0,0,16.60443092,0,0
54038,5006430,lcdb2000046675,Dukes Tarn,G,0,0,0,3,1.02680336,168.492958,-44.96425548,Otago,F,F.1,F.1.1,F.1.1.1,F.1.1.1.3,F.1,F.1.1,F.1.3.1.1,F.1.1.1.1,16.8342991,12.5,2085.979981,250,4.3299999,0,0,Clutha,Southern South Island Province,1.0266,392.6000061,57607.10156,836.1400146,4.5780501,92,4.1023073,1206,34.7197876,1662,46.3220406,0.995315,0.9816968,607.881958,0,0,0,0,0.9816968,0.9816968,0.9840072,0.9840072,24.1200008,118.4181366,0.0332,3.72,0,3.72,836.1400146,241200,2460,22.2789288,177562.1875,972.2977905,6.3874998,2235.166748,464.7083435,3,2,3.0434783,3.5217392,0,0,0,0,0,100,0,3.214774847,Mesotrophic,0.3024983,0.005172262,0.01901333,4.299599,22.64057,3.432553,3.795871,3.546015,1.310663,31.6426,10.94793,0.3653258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.964249,168.4929467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.743060633,0,0,0,0,0,0,0,0,0,0,0,0,0,97.25693937,0,0
54039,5003121,lcdb2000046721,Lake Luna,G,0,0,0,36,35.77194041,168.4916859,-44.95156991,Otago,E,E.1,E.1.1,E.1.1.1,E.1.1.1.1,E.1,E.1.1,E.1.1.1,E.1.1.1.1,17.1142998,12.5100002,2163.409912,1950,4.2800002,0,0,Clutha,Southern South Island Province,35.7649994,4196.899902,2040300,808.3699951,4.49928,134,5.3471684,1216,34.781498,1694,46.5296936,0.995315,0.975201,1013.18811,0,0,0,0,0.975201,0.975201,0.9774957,0.9774957,453.2399902,216.0547638,0.174,7.3499999,0,7.3499999,808.3699951,4532400,10860,21.6188564,3446863.25,1062.244385,5.9374452,2230.158691,464.2775269,3,2,3.2985783,3.6492891,0,0,0,0,0.0137855,100,0,2.780855656,Oligotrophic,0.2574703,0.004502522,0.01446907,3.006568,14.9327,4.559485,3.583957,3.374505,1.198817,49.84724,1.452547,1.186389,2.991789068,2.534764215,3.425770227,90.05860167,48.69611694,150.0020239,22.25732766,13.49470895,38.69076022,1.736253894,0.923001921,3.017417247,4.744107482,3.679146391,6.043136326,-44.9515637,168.4916797,0,0,0,0,0,0,0,0,0,0,0,0,0.769142751,0,0,0,3.451181513,0,0,0,0,0,0,0,0,0,0,0,0,0,95.77967574,0,0
54045,5006428,lcdb2000046792,0,G,0,0,0,0,1.890459587,168.3011727,-44.86357852,Otago,G,G.1,G.1.2,G.1.2.2,G.1.2.2.1,G.1,G.1.1,G.1.1.1,G.1.1.1.2,27.4127998,7.9000001,1934.77002,210,5.3200002,0,0,Clutha,Southern South Island Province,1.89016,532.7000122,172715,1538.569946,6.2053199,113,4.3256817,2101,79.4136505,897,11.5593071,0.995315,0.9847524,94.6926727,0,0,0,0,0.9847524,0.9847524,0.9870701,0.9870701,80.5500031,154.634201,0.0214,4.5599999,0,4.5599999,1538.569946,805500,4380,23.3924713,407679.1563,1681.893921,2.653012,2171.795166,450.7469788,3,1.7407408,4,4,0,5.8708878,0,0,0,100,0,2.698706865,Oligotrophic,0.2921632,0.004834402,0.01201125,3.646489,18.70968,3.627644,3.659982,3.568603,1.316169,13.53584,11.3049,0.5057331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.86356877,168.3011623,21.54169226,0,0,0,0,0,0,0,0,0,0,0,57.49026012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.700961968,0,17.26708564,0,0
54050,5003129,lcdb2000046826,Glenorchy Lagoon,R,0,WL,0,0,17.43148621,168.3930207,-44.84238865,Otago,F,F.1,F.1.1,F.1.1.1,F.1.1.1.1,F.1,F.1.1,F.1.3.2.1,F.1.1.1.1,26.5767002,14.8999996,2157.02002,1104,3.2,0,22.3899994,Clutha,Southern South Island Province,17.4286995,3184.5,1543990,304.0499878,2.9805901,152,5.446589,2180,80.5573196,1070,21.4713993,0.3637521,0.3368557,0,0,0,0,0,0.3368557,0.3368557,0.631195,0.631195,960.4799805,131.0493774,3.4423001,3.74,0,3.74,304.0499878,9604800,17700,9.856966,4300324,396.535614,9.3154802,2255.021729,462.9112549,2.9968455,1.9978969,2.0189273,3.0073607,61.5535965,0,0,0,1.9388419,26.9941444,61.645977,3.902920961,Mesotrophic,0.443393,0.009112007,0.02760721,4.056205,36.35578,2.979559,4.042925,3.770132,2.437049,61.46538,2.104503,0.7025256,3.266646982,2.879626345,3.631326635,239.8908893,165.3340334,346.4341196,18.19078465,10.84210406,32.06908266,3.085147888,2.01228979,4.677877406,7.8023332,6.138730919,9.828209319,-44.84238257,168.393009,0,0,0.012070201,2.351830626,0,0,0,1.674537114,6.896256041,0,1.58339284,1.555250157,0.426564918,14.49225638,0,22.7799859,5.28E-05,0,40.56583371,6.276050461,0,0,0,0,0,0.268818056,0,1.03995923,0,0,0,0,0.077141574
54058,5017424,lcdb2000046886,Black Lake,G,0,0,0,0,2.052488677,168.0148687,-44.7451942,Southland,G,G.3,G.3.1,G.3.1.1,G.3.1.1.1,G.1,G.1.1,G.1.1.1,G.1.1.1.4,26.0473003,8.1499996,1950.219971,150,4.6199999,0,0,Westland,Westland South Island Province,1.04786,402.7999878,90979.39844,1289.050049,5.5478802,110,23.1755085,271,3.1458318,240,3.3789694,0.995315,0.8823594,0,0,0,0,0,0.8823594,0.8823594,0.884436,0.884436,76.9499969,5.1898456,0.4579,3.5999999,0,3.5999999,1289.050049,769500,7080,27.3789158,6398551,1556.128784,3.2473683,2105.460449,437.6842041,0.76,0.76,3.8,3.8,0,0,22.2222233,0,0,100,0,2.482869387,Oligotrophic,0.2013755,0.00435924,0.008047255,1.929446,9.917666,3.54619,2.984474,2.78167,1.203692,13.92683,10.91232,0.5057331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.74518753,168.0148686,59.17784958,0,0,0,0,0,0,0,0,0,0,0,27.91084013,0,0,0,0,0,0,0,0,0,0,0,11.68683385,0,0,0,0,0,1.224476446,0,0
54059,5006449,lcdb2000046900,0,G,0,0,0,0,3.070477825,168.0295766,-44.73239799,Southland,G,G.1,G.1.1,G.1.1.1,G.1.1.1.2,G.1,G.1.1,G.1.1.1,G.1.1.1.4,27.6422005,9.3000002,2094.459961,300,4.3899999,0,0,Westland,Westland South Island Province,3.07021,781.7999878,282891,1095.579956,5.16505,147,55.3132553,1082,24.6362801,693,10.763073,0.995315,0.9498809,0,0,0,0,0,0.9498809,0.9498809,0.9521165,0.9521165,105.9300003,11.3091478,0.0801,3.8299999,0,3.8299999,1095.579956,1059300,5640,34.4372559,9130237,1337.23938,4.3778844,2115.855713,439.5,1,1,5,5,0,0,1.1045029,0,0,100,0,2.527391195,Oligotrophic,0.2117833,0.004509427,0.009159248,2.401943,10.97334,3.49533,3.039514,2.8217,1.404859,14.37018,5.075318,0.5057331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.73238988,168.0295687,19.02807625,0,0,0,0,0,0,0,0,0,0,0,53.22384192,0,0,0,0,0,0,0,0,0,0,0,0.094938673,0,0,0,0,0,27.65314316,0,0
54060,5002997,lcdb2000046911,Lake Adelaide,G,0,0,0,0,127.9282565,168.0414566,-44.72275432,Southland,E,E.3,E.3.1,E.3.1.3,E.3.1.3.1,E.1,E.1.1,E.1.1.4,E.1.1.4.1,35.164299,9.96,2041.199951,2550,4.23,0,0,Westland,Westland South Island Province,127.9169998,6540.5,14993800,942.6400146,4.9295301,42,5.9875727,79,0.481832,65,0.412339,0.995315,0.9264543,611.5426025,0,0,0,0,0.9264543,0.9264543,0.9286348,0.9286348,1160.729981,54.3034058,1.1876,10.3299999,0,10.3299999,942.6400146,11607300,18660,28.0108452,100780448,1277.67041,4.6831899,2121.789551,440.3094788,0.9475219,0.9475219,4.7376094,4.7376094,33.5194244,0,4.9003644,0,0,100,0,2.044548035,Oligotrophic,0.145967,0.004543129,0.005891136,1.73339,7.653928,4.931632,2.838275,2.69877,1.336938,13.72747,1.799653,0.5057331,2.341974458,1.919317039,2.786313685,80.33482043,47.47231389,128.3179517,11.73135735,6.800841499,22.29360916,1.123834292,0.685185423,1.867832725,11.98714559,9.54707832,15.2571508,-44.72275093,168.0414528,17.13499821,0,0,0,0,0,0,0,0,0,0,0,36.12308736,0,0,0,0.851251674,0,0,0,0,0,0,0,2.339262047,0,0,0,1.012089799,0,42.53931091,0,0
54061,5006452,lcdb2000046899,0,G,0,0,0,0,4.483327083,168.0714536,-44.73419853,Southland,G,G.1,G.1.1,G.1.1.1,G.1.1.1.2,G.1,G.1.1,G.1.1.1,G.1.1.1.1,27.4127998,10.3999996,2023.130005,470,4.4299998,0,0,Westland,Westland South Island Province,1.31278,523.7000122,119956,916.210022,5.1883502,99,22.6207619,594,11.968708,1560,36.2559624,0.995315,0.9397859,0,0,0,0,0,0.9397859,0.9397859,0.9419977,0.9419977,57.6899986,8.8715639,0.1079,4.8299999,0,4.8299999,916.210022,576900,3900,49.1913872,4935315.5,1396.308716,4.1053572,2127.071533,441.1785583,1,1,5,5,0,0,0,0,0,100,0,2.694515467,Oligotrophic,0.301216,0.004492951,0.01201878,3.55801,18.87908,3.465308,3.524956,3.568603,1.404859,14.37018,11.39623,0.5057331,2.553195526,2.101264383,3.050055202,98.08156602,60.8974284,148.1320237,14.17122526,7.228998485,26.6846282,1.435270361,0.821356744,2.481005173,10.8913545,8.522006409,14.04337203,-44.73419053,168.0714453,2.913966908,0,0,0,0,0,0,0,0,0,0,0,88.69061122,0,0,0,0,0,0,0,0,0,0,0,8.395421871,0,0,0,0,0,0,0,0
54071,5004266,lcdb2000046931,0,G,0,0,0,0,13.55576544,168.0705444,-44.69350168,Southland,G,G.3,G.3.1,G.3.1.1,G.3.1.1.2,G.1,G.1.1,G.1.1.1,G.1.1.1.4,27.6422005,8.9399996,2019.329956,460,4.4099998,0,0,Westland,Westland South Island Province,9.9541197,1224.300049,917180,1145.959961,5.1245098,55,7.2692513,147,1.317507,140,1.1036992,0.995315,0.9549224,0,0,0,0,0,0.9549224,0.9549224,0.9571698,0.9571698,261.1799927,14.5090837,0.075,5.6300001,0,5.6300001,1145.959961,2611800,7620,31.8709335,23073170,1600.566162,3.018846,2099.484619,442.0422974,0.3944223,0.3944223,1.9721116,1.9721116,0,0,59.7174339,0,0,100,0,2.608250618,Oligotrophic,0.203396,0.004386084,0.007457749,1.852847,10.13515,2.965924,2.958424,2.790777,3.277204,53.35635,3.618602,0.5057331,2.712181193,2.248171046,3.166634889,110.1745561,68.09292646,169.6563601,16.77387561,8.693401877,31.01108,1.709641297,0.959783268,2.762050168,10.13990748,8.013028034,12.9680316,-44.69349218,168.070537,2.774536314,0,0,0,0,0,0,0,0,0,0,0,50.29635439,0,0,0,0,0,0,0,0,0,0,0,43.26645445,0,0,0,0,0,3.662654845,0,0
54073,5003446,lcdb2000046957,Lake Turner,G,0,0,0,0,48.65598621,168.0338091,-44.65611245,Southland,G,G.3,G.3.1,G.3.1.1,G.3.1.1.1,G.1,G.1.1,G.1.1.1,G.1.1.1.4,31.6805992,7.9699998,1923.199951,1134,5.0799999,0,0,Westland,Westland South Island Province,48.6529999,3226.300049,5137850,1228.51001,6.0734301,25,2.3146808,33,0.0772715,31,0.0711024,0.995315,0.9436781,0,0,0,0,0,0.9436781,0.9436781,0.945899,0.945899,495.8099976,42.1474457,0.4212,11.9499998,0,11.9499998,1228.51001,4958100,8760,34.7901001,44494140,1621.713745,2.9483871,2079.90918,439.7903137,0.830735,0.830735,4.1536746,4.1536746,0,0,14.6850605,0,0,100,0,2.527523518,Oligotrophic,0.1855539,0.004177457,0.006327107,1.645639,8.044825,4.486299,2.889941,2.704715,1.316169,13.53584,2.059972,0.5057331,2.738040227,2.319504685,3.164306736,102.5946916,62.53135453,161.4979676,18.36801227,10.35334469,33.4841278,1.710246194,1.019048295,2.803694355,10.13841508,7.994698554,12.90829691,-44.65610233,168.033808,14.46732247,0,0,0,0,0,0,0,0,0,0,0,60.9179848,0,0,0,0,0,0,0,0,0,0,0,12.16337037,0,0,0,0,0,12.45132235,0,0
